,uid_archive,date,company_code,company,company_type,company_parent_code,company_parent,company_parent_country,sentiment,prominence,partnership,issue_code1,issue_name1,issue_code2,issue_name2,issue_code3,issue_name3,active_country_code1,active_country1,active_country_code2,active_country2,active_country_code3,active_country3,active_country_code4,active_country4,active_country_code5,active_country5,active_country_code6,active_country6,target_country_code1,target_country1,target_country_code2,target_country2,target_country_code3,target_country3,target_country_code4,target_country4,target_country_code5,target_country5,target_country_code6,target_country6,ngo_code1,ngo_name1,ngo_power1,ngo_country_code1,ngo_country1,ngo_code2,ngo_name2,ngo_power2,ngo_country_code2,ngo_country2,ngo_code3,ngo_name3,ngo_power3,ngo_country_code3,ngo_country3,ngo_code4,ngo_name4,ngo_power4,ngo_country_code4,ngo_country4,ngo_code5,ngo_name5,ngo_power5,ngo_country_code5,ngo_country5,country_code_corp,country_corp,corp_industry_sector_code1,corp_industry_sector1,corp_industry_sector_code2,corp_industry_sector2,corp_industry_sector_code3,corp_industry_sector3,isin_corporate_name_official,isin_corporate_name_cleaned,bloomberg_ticker,isin_1,isin_2,isin_3,industry_sector_code1,industry_sector1,industry_sector_code2,industry_sector2,industry_sector_code3,industry_sector3,industry_sector_code4,industry_sector4,report,link1,link2,link3,link4,link5
2200,45076,2012-08-22,167,Royal Bank of Scotland (RBS),Subsidiary,90,RBS Group,UK,-1.969143629074097,2,0,3493,Credit card & other lending abuses,3946.0,Complicity in money laundering,,,840,US,,,,,,,,,,,364,Iran,840.0,US,,,,,,,,,2569,ProPublica,1.5,840,US,,,,,,,,,,,,,,,,,,,,,826,UK,1336.0,Finance,,,,,,,,,,,1336.0,Finance,,,,,,,", Wells Fargo for alleged discriminatory lending practices, Capitol One for alleged misleading of customers and wrongful foreclosures, and Standard Chartered and ING for allegedly doing business with Iran.<br /><em>SIGWATCH comment: Other banks targeted in the article include Bank of America, Credit Suisse, and Royal Bank of Scotland.</em><br />See",http://www.propublica.org/special/a-scorecard-for-this-summers-bank-scandals,,,,
2201,45076,2012-08-22,171,Deutsche Bank,Parent,171,Deutsche Bank,Germany,-1.969143629074097,3,0,3493,Credit card & other lending abuses,3946.0,Complicity in money laundering,,,840,US,,,,,,,,,,,364,Iran,840.0,US,,,,,,,,,2569,ProPublica,1.5,840,US,,,,,,,,,,,,,,,,,,,,,276,Germany,1336.0,Finance,,,,,Deutsche Bank AG,Deutsche Bank ,DB,DE0005140008,,,1336.0,Finance,,,,,,,", Wells Fargo for alleged discriminatory lending practices, Capitol One for alleged misleading of customers and wrongful foreclosures, and Standard Chartered and ING for allegedly doing business with Iran.<br /><em>SIGWATCH comment: Other banks targeted in the article include Bank of America, Credit Suisse, and Royal Bank of Scotland.</em><br />See",http://www.propublica.org/special/a-scorecard-for-this-summers-bank-scandals,,,,
2202,45076,2012-08-22,222,HSBC,Parent,222,HSBC,UK,-1.969143629074097,3,0,3493,Credit card & other lending abuses,3946.0,Complicity in money laundering,,,840,US,,,,,,,,,,,364,Iran,840.0,US,,,,,,,,,2569,ProPublica,1.5,840,US,,,,,,,,,,,,,,,,,,,,,826,UK,1336.0,Finance,,,,,HSBC Holdings PLC,HSBC   ,HSBC,GB0005405286,,,1336.0,Finance,,,,,,,", Wells Fargo for alleged discriminatory lending practices, Capitol One for alleged misleading of customers and wrongful foreclosures, and Standard Chartered and ING for allegedly doing business with Iran.<br /><em>SIGWATCH comment: Other banks targeted in the article include Bank of America, Credit Suisse, and Royal Bank of Scotland.</em><br />See",http://www.propublica.org/special/a-scorecard-for-this-summers-bank-scandals,,,,
2203,45076,2012-08-22,364,Barclays Bank,Parent,364,Barclays Bank,UK,-1.969143629074097,3,0,3493,Credit card & other lending abuses,3946.0,Complicity in money laundering,,,840,US,,,,,,,,,,,364,Iran,840.0,US,,,,,,,,,2569,ProPublica,1.5,840,US,,,,,,,,,,,,,,,,,,,,,826,UK,1336.0,Finance,,,,,Barclays PLC,Barclays  ,BACR,GB0031348658,,,1336.0,Finance,,,,,,,", Wells Fargo for alleged discriminatory lending practices, Capitol One for alleged misleading of customers and wrongful foreclosures, and Standard Chartered and ING for allegedly doing business with Iran.<br /><em>SIGWATCH comment: Other banks targeted in the article include Bank of America, Credit Suisse, and Royal Bank of Scotland.</em><br />See",http://www.propublica.org/special/a-scorecard-for-this-summers-bank-scandals,,,,
2204,45076,2012-08-22,372,Citigroup,Parent,372,Citigroup,US,-1.969143629074097,3,0,3493,Credit card & other lending abuses,3946.0,Complicity in money laundering,,,840,US,,,,,,,,,,,364,Iran,840.0,US,,,,,,,,,2569,ProPublica,1.5,840,US,,,,,,,,,,,,,,,,,,,,,840,US,1336.0,Finance,,,,,Citigroup,,,,,,1336.0,Finance,,,,,,,", Wells Fargo for alleged discriminatory lending practices, Capitol One for alleged misleading of customers and wrongful foreclosures, and Standard Chartered and ING for allegedly doing business with Iran.<br /><em>SIGWATCH comment: Other banks targeted in the article include Bank of America, Credit Suisse, and Royal Bank of Scotland.</em><br />See",http://www.propublica.org/special/a-scorecard-for-this-summers-bank-scandals,,,,
2205,45076,2012-08-22,373,JP Morgan Chase,Parent,373,JP Morgan Chase,US,-1.969143629074097,3,0,3493,Credit card & other lending abuses,3946.0,Complicity in money laundering,,,840,US,,,,,,,,,,,364,Iran,840.0,US,,,,,,,,,2569,ProPublica,1.5,840,US,,,,,,,,,,,,,,,,,,,,,840,US,1336.0,Finance,,,,,JPMorgan Chase Co,JPMorgan Chase ,JPM,US46625H1005,,,1336.0,Finance,,,,,,,", Wells Fargo for alleged discriminatory lending practices, Capitol One for alleged misleading of customers and wrongful foreclosures, and Standard Chartered and ING for allegedly doing business with Iran.<br /><em>SIGWATCH comment: Other banks targeted in the article include Bank of America, Credit Suisse, and Royal Bank of Scotland.</em><br />See",http://www.propublica.org/special/a-scorecard-for-this-summers-bank-scandals,,,,
2206,45076,2012-08-22,376,Wells Fargo & Wachovia,Parent,376,Wells Fargo & Wachovia,US,-1.969143629074097,3,0,3493,Credit card & other lending abuses,3946.0,Complicity in money laundering,,,840,US,,,,,,,,,,,364,Iran,840.0,US,,,,,,,,,2569,ProPublica,1.5,840,US,,,,,,,,,,,,,,,,,,,,,840,US,1336.0,Finance,,,,,Wells Fargo Co,Wells Fargo ,WFC,US9497461015,,,1336.0,Finance,,,,,,,", Wells Fargo for alleged discriminatory lending practices, Capitol One for alleged misleading of customers and wrongful foreclosures, and Standard Chartered and ING for allegedly doing business with Iran.<br /><em>SIGWATCH comment: Other banks targeted in the article include Bank of America, Credit Suisse, and Royal Bank of Scotland.</em><br />See",http://www.propublica.org/special/a-scorecard-for-this-summers-bank-scandals,,,,
2207,45076,2012-08-22,379,ING,Parent,379,ING,Netherlands,-1.969143629074097,3,0,3493,Credit card & other lending abuses,3946.0,Complicity in money laundering,,,840,US,,,,,,,,,,,364,Iran,840.0,US,,,,,,,,,2569,ProPublica,1.5,840,US,,,,,,,,,,,,,,,,,,,,,528,Netherlands,1336.0,Finance,,,,,ING Groep NV,ING Groep ,INTNED,NL0000303600,,,1336.0,Finance,,,,,,,", Wells Fargo for alleged discriminatory lending practices, Capitol One for alleged misleading of customers and wrongful foreclosures, and Standard Chartered and ING for allegedly doing business with Iran.<br /><em>SIGWATCH comment: Other banks targeted in the article include Bank of America, Credit Suisse, and Royal Bank of Scotland.</em><br />See",http://www.propublica.org/special/a-scorecard-for-this-summers-bank-scandals,,,,
2208,45076,2012-08-22,583,UBS Group,Parent,583,UBS Group,Switzerland,-1.969143629074097,3,0,3493,Credit card & other lending abuses,3946.0,Complicity in money laundering,,,840,US,,,,,,,,,,,364,Iran,840.0,US,,,,,,,,,2569,ProPublica,1.5,840,US,,,,,,,,,,,,,,,,,,,,,756,Switzerland,1336.0,Finance,,,,,UBS AG,UBS ,UBS,CH0024899483,,,1336.0,Finance,,,,,,,", Wells Fargo for alleged discriminatory lending practices, Capitol One for alleged misleading of customers and wrongful foreclosures, and Standard Chartered and ING for allegedly doing business with Iran.<br /><em>SIGWATCH comment: Other banks targeted in the article include Bank of America, Credit Suisse, and Royal Bank of Scotland.</em><br />See",http://www.propublica.org/special/a-scorecard-for-this-summers-bank-scandals,,,,
2209,45076,2012-08-22,777,Credit Suisse,Parent,777,Credit Suisse,Switzerland,-1.969143629074097,2,0,3493,Credit card & other lending abuses,3946.0,Complicity in money laundering,,,840,US,,,,,,,,,,,364,Iran,840.0,US,,,,,,,,,2569,ProPublica,1.5,840,US,,,,,,,,,,,,,,,,,,,,,756,Switzerland,1336.0,Finance,,,,,Credit Suisse Group AG,Credit Suisse ,CS,CH0012138530,,,1336.0,Finance,,,,,,,", Wells Fargo for alleged discriminatory lending practices, Capitol One for alleged misleading of customers and wrongful foreclosures, and Standard Chartered and ING for allegedly doing business with Iran.<br /><em>SIGWATCH comment: Other banks targeted in the article include Bank of America, Credit Suisse, and Royal Bank of Scotland.</em><br />See",http://www.propublica.org/special/a-scorecard-for-this-summers-bank-scandals,,,,
2210,45076,2012-08-22,1065,Standard Chartered Bank,Parent,1065,Standard Chartered Bank,UK,-1.969143629074097,3,0,3493,Credit card & other lending abuses,3946.0,Complicity in money laundering,,,840,US,,,,,,,,,,,364,Iran,840.0,US,,,,,,,,,2569,ProPublica,1.5,840,US,,,,,,,,,,,,,,,,,,,,,826,UK,1336.0,Finance,,,,,Standard Chartered PLC,Standard Chartered  ,STANLN,GB0004082847,,,1336.0,Finance,,,,,,,", Wells Fargo for alleged discriminatory lending practices, Capitol One for alleged misleading of customers and wrongful foreclosures, and Standard Chartered and ING for allegedly doing business with Iran.<br /><em>SIGWATCH comment: Other banks targeted in the article include Bank of America, Credit Suisse, and Royal Bank of Scotland.</em><br />See",http://www.propublica.org/special/a-scorecard-for-this-summers-bank-scandals,,,,
2211,45076,2012-08-22,1907,Capital One,Parent,1907,Capital One,US,-1.969143629074097,3,0,3493,Credit card & other lending abuses,3946.0,Complicity in money laundering,,,840,US,,,,,,,,,,,364,Iran,840.0,US,,,,,,,,,2569,ProPublica,1.5,840,US,,,,,,,,,,,,,,,,,,,,,840,US,1336.0,Finance,,,,,Capital One Financial Corp,Capital One Financial ,COF,US14040H1059,,,1336.0,Finance,,,,,,,", Wells Fargo for alleged discriminatory lending practices, Capitol One for alleged misleading of customers and wrongful foreclosures, and Standard Chartered and ING for allegedly doing business with Iran.<br /><em>SIGWATCH comment: Other banks targeted in the article include Bank of America, Credit Suisse, and Royal Bank of Scotland.</em><br />See",http://www.propublica.org/special/a-scorecard-for-this-summers-bank-scandals,,,,
2212,45010,2012-08-17,127,La Caixa,Parent,127,La Caixa,Spain,-1.0,3,0,3477,Regulation of financial institutions,3493.0,Credit card & other lending abuses,,,724,Spain,,,,,,,,,,,724,Spain,,,,,,,,,,,1703,ADICAE,1.0,724,Spain,,,,,,,,,,,,,,,,,,,,,724,Spain,1336.0,Finance,,,,,,,,,,,1336.0,Finance,,,,,,," their position by only offering those purchasers more expensive or discriminatory loans, with the estimation that these buyers could save up to 61.8% if better conditions of loans were granted.<br />See (in Spanish)",http://adicae.net/nota-de-prensa/648.html,,,,
2213,45010,2012-08-17,450,Grupo Santander,Parent,450,Grupo Santander,Spain,-1.0,3,0,3477,Regulation of financial institutions,3493.0,Credit card & other lending abuses,,,724,Spain,,,,,,,,,,,724,Spain,,,,,,,,,,,1703,ADICAE,1.0,724,Spain,,,,,,,,,,,,,,,,,,,,,724,Spain,1336.0,Finance,,,,,,,,,,,1336.0,Finance,,,,,,," their position by only offering those purchasers more expensive or discriminatory loans, with the estimation that these buyers could save up to 61.8% if better conditions of loans were granted.<br />See (in Spanish)",http://adicae.net/nota-de-prensa/648.html,,,,
2214,44998,2012-08-16,54,Bank of America,Parent,54,Bank of America,US,-2.0,4,0,3310,"Financial institutions & carbon, divestment",3832.0,Financial institutions & greenwashing,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,773,Rainforest Action Network RAN,2.5,840,US,,,,,,,,,,,,,,,,,,,,,840,US,1336.0,Finance,,,,,Bank of America Corp,Bank of America ,BAC,US0605051046,,,1336.0,Finance,1324.0,Coal,,,,," the bank's image by not only failing to fully disclose its entire lending portfolio in relation to coal mining and coal-fired powered generation, but by disproportionately focusing on internal operational improvements to address sustainability, which only contribute a small fraction of emissions in comparison to the bank's fossil fuel investments. RAN also claimed that the report failed to not only address BoA's position as the nation's top financier of coal, which the NGO estimated at USD 6.4 billion in 2010 and 2011, but lacked any plans to reduce future fossil fuel investments.<br /><em>SIGWATCH comment: Bank of America's involvement in fossil fuel (particularly coal) investment has been targeted by RAN (see previous SIGWATCH reports).</em><br />See",http://ran.org/bank-america-bolsters-green-image-while-bankrolling-us-coal-industry,http://understory.ran.org/2012/08/15/bank-of-americas-new-report-touts-green-image-downplays-dirty-emissions/,,,
2215,44911,2012-08-09,1065,Standard Chartered Bank,Parent,1065,Standard Chartered Bank,UK,-1.4357275366783142,4,0,3477,Regulation of financial institutions,3946.0,Complicity in money laundering,,,840,US,,,,,,,,,,,826,UK,840.0,US,,,,,,,,,2130,Global Financial Integrity GFI,1.5,840,US,,,,,,,,,,,,,,,,,,,,,826,UK,1336.0,Finance,,,,,Standard Chartered PLC,Standard Chartered  ,STANLN,GB0004082847,,,1336.0,Finance,,,,,,, for anti-money laundering policies affecting the entire international banking community. The NGO also criticised that the weak penalties so far suffered by those found breaching regulations are failing to deter future transgressors.<br />See ,http://www.gfintegrity.org/content/view/568/70/ ,,,,
2216,44892,2012-08-09,2344,Allianz SE,Parent,2344,Allianz SE,Germany,-2.0,4,0,3308,CSR/ESG standards for financial institutions,3885.0,Speculation in agricultural commodities,,,276,Germany,,,,,,,,,,,276,Germany,,,,,,,,,,,1994,Oxfam Deutschland (Germany),2.5,276,Germany,,,,,,,,,,,,,,,,,,,,,276,Germany,1336.0,Finance,,,,,Allianz SE,Allianz ,ALVGR,DE0008404005,,,1336.0,Finance,1279.0,Agriculture,,,,," is driving up the cost of food and pushing people in the poorest countries into poverty and hunger. Oxfam claimed that it has attempted to persuade Allianz to act responsibly, but that the company had denied that there was any connection between its financial investments in commodity funds (estimated at 6.2 billion Euros) and fluctuations in the prices of raw commodities on the global food market.<br />See (in German) ",http://www.oxfam.de/informieren/spekulation#nachricht-3199,https://www.oxfam.de/mitmachen/allianz-brief,,,
2217,44865,2012-08-06,385,Ex-Im,Parent,385,Ex-Im,US,-0.9185411078589304,4,0,3678,Marine wildlife conservation,3857.0,Financial institutions funding LNG projects,,,840,US,,,,,,,,,,,36,Australia,840.0,US,,,,,,,,,192,Center for Biological Diversity CBD,1.5,840,US,2142.0,Turtle Island Restoration Network TIRN,1.5,840.0,US,1054.0,Pacific Environment,2.5,840.0,US,,,,,,,,,,,840,US,1336.0,Finance,,,,,,,,,,,1336.0,Finance,1326.0,Gas,1315.0,Energy,,,"In the U.S., Center for Biological Diversity, Pacific Environment, and Turtle Island Restoration Network gave notice to sue U.S. Export-Import Bank (Ex-Im Bank) under the Endangered Species Act, National Environmental Policy Act and the National Historic Preservation Act, for supporting construction of Australia Pacific and Queensland Curtis LNG projects within Australia's Great Barrier Reef World Heritage Area. The NGOs claimed that construction and operation of the plants will threaten dugongs, sea turtles, saltwater crocodiles and numerous other protected marine species.<br />See",http://www.biologicaldiversity.org/news/press_releases/2012/export-import-bank-08-02-2012.html,,,,
2218,44860,2012-08-07,222,HSBC,Parent,222,HSBC,UK,-2.0,3,0,3477,Regulation of financial institutions,3812.0,Financial institutions & customer service,,,76,Brazil,,,,,,,,,,,76,Brazil,,,,,,,,,,,4668,Instituto Brasileiro de Defesa do Consumidor IDEC,1.0,76,Brazil,,,,,,,,,,,,,,,,,,,,,826,UK,1336.0,Finance,,,,,HSBC Holdings PLC,HSBC   ,HSBC,GB0005405286,,,1336.0,Finance,,,,,,," attempted to change their charged accounts to the free version, HSBC and Banco do Brasil claimed that they could not provide the service, while Bradesco and Santander initially tried to persuade the customers to stick with the charged services, and that only Caixa Economica Federal and Itau performed the conversion without any problems.<br />See (in Portuguese)", http://www.idec.org.br/em-acao/noticia-consumidor/bancos-escondem-pacotes-gratuitos-de-seus-clientes-diz-idec-empresas-negam,,,,
2219,44777,2012-08-01,167,Royal Bank of Scotland (RBS),Subsidiary,90,RBS Group,UK,-2.0,4,0,3295,Refineries and pollution,3857.0,Financial institutions funding LNG projects,,,643,Russia,,,,,,,,,,,643,Russia,,,,,,,,,,,340,Sakhalin Environment Watch SEW / Ekologicheskaya Vakhta Sakhalina,0.5,643,Russia,,,,,,,,,,,,,,,,,,,,,826,UK,1336.0,Finance,,,,,,,,,,,1336.0,Finance,1426.0,Oil & Gas,1326.0,Gas,,,"In Russia, Sakhalin Environment Watch (SEW), representing residents living adjacent to liquefied natural gas (LNG) plant and oil and gas export terminals on Sakhalin Island, filed a complaint against Royal Dutch Shell, Royal Bank of Scotland (RBS), Standard Chartered and Barclays for allegedly failing to adhere to the Organization for Economic Cooperation and Development's (OECD) Guidelines for Multinational Enterprises (the Guidelines) in their investment of the LNG plants. SEW claimed that Sakhalin Energy Investment Company's (SEIC) Prigorodnoye Production Complex in particular has harmed the adjacent community, endangering their health, jeopardizing their food security, and polluting and destroying local environmental resources, and that nearby communities have not been resettled or justly compensated.<br />See",http://www.banktrack.org/show/news/complaint_seeks_resettlement_and_just_compensation_from_royal_dutch_shell_and_uk_banks_for_damage_caused_by_sakhalin_ii_oil_and_gas_project,,,,
2220,44777,2012-08-01,364,Barclays Bank,Parent,364,Barclays Bank,UK,-2.0,4,0,3295,Refineries and pollution,3857.0,Financial institutions funding LNG projects,,,643,Russia,,,,,,,,,,,643,Russia,,,,,,,,,,,340,Sakhalin Environment Watch SEW / Ekologicheskaya Vakhta Sakhalina,0.5,643,Russia,,,,,,,,,,,,,,,,,,,,,826,UK,1336.0,Finance,,,,,Barclays PLC,Barclays  ,BACR,GB0031348658,,,1336.0,Finance,1426.0,Oil & Gas,1326.0,Gas,,,"In Russia, Sakhalin Environment Watch (SEW), representing residents living adjacent to liquefied natural gas (LNG) plant and oil and gas export terminals on Sakhalin Island, filed a complaint against Royal Dutch Shell, Royal Bank of Scotland (RBS), Standard Chartered and Barclays for allegedly failing to adhere to the Organization for Economic Cooperation and Development's (OECD) Guidelines for Multinational Enterprises (the Guidelines) in their investment of the LNG plants. SEW claimed that Sakhalin Energy Investment Company's (SEIC) Prigorodnoye Production Complex in particular has harmed the adjacent community, endangering their health, jeopardizing their food security, and polluting and destroying local environmental resources, and that nearby communities have not been resettled or justly compensated.<br />See",http://www.banktrack.org/show/news/complaint_seeks_resettlement_and_just_compensation_from_royal_dutch_shell_and_uk_banks_for_damage_caused_by_sakhalin_ii_oil_and_gas_project,,,,
2221,44777,2012-08-01,1065,Standard Chartered Bank,Parent,1065,Standard Chartered Bank,UK,-2.0,4,0,3295,Refineries and pollution,3857.0,Financial institutions funding LNG projects,,,643,Russia,,,,,,,,,,,643,Russia,,,,,,,,,,,340,Sakhalin Environment Watch SEW / Ekologicheskaya Vakhta Sakhalina,0.5,643,Russia,,,,,,,,,,,,,,,,,,,,,826,UK,1336.0,Finance,,,,,Standard Chartered PLC,Standard Chartered  ,STANLN,GB0004082847,,,1336.0,Finance,1426.0,Oil & Gas,1326.0,Gas,,,"In Russia, Sakhalin Environment Watch (SEW), representing residents living adjacent to liquefied natural gas (LNG) plant and oil and gas export terminals on Sakhalin Island, filed a complaint against Royal Dutch Shell, Royal Bank of Scotland (RBS), Standard Chartered and Barclays for allegedly failing to adhere to the Organization for Economic Cooperation and Development's (OECD) Guidelines for Multinational Enterprises (the Guidelines) in their investment of the LNG plants. SEW claimed that Sakhalin Energy Investment Company's (SEIC) Prigorodnoye Production Complex in particular has harmed the adjacent community, endangering their health, jeopardizing their food security, and polluting and destroying local environmental resources, and that nearby communities have not been resettled or justly compensated.<br />See",http://www.banktrack.org/show/news/complaint_seeks_resettlement_and_just_compensation_from_royal_dutch_shell_and_uk_banks_for_damage_caused_by_sakhalin_ii_oil_and_gas_project,,,,
2222,44776,2012-08-01,3474,European Central Bank ECB,Parent,3474,European Central Bank ECB,Germany,-0.8659899064472744,4,0,3477,Regulation of financial institutions,3653.0,Industry influence over regulatory process,,,999,EU-Brussels,,,,,,,,,,,999,EU-Brussels,,,,,,,,,,,286,Corporate Europe Observatory / CEO,1.0,999,EU-Brussels,,,,,,,,,,,,,,,,,,,,,276,Germany,1336.0,Finance,,,,,European Central Bank ECB,,,,,,1336.0,Finance,,,,,,," (G30), which CEO claimed is also a lobbying group. CEO claimed that with the European Central Bank taking a more active role in supporting and regulating the banking sector during the Euro crisis, it was inappropriate for its President to be active in such an influential group.<br />See",http://www.corporateeurope.org/news/draghi-faces-formal-complaint-over-conflicts-interest,,,,
2223,44765,2012-08-01,450,Grupo Santander,Parent,450,Grupo Santander,Spain,-2.0,4,0,3493,Credit card & other lending abuses,3762.0,Financial institutions & consumer protection,,,152,Chile,,,,,,,,,,,152,Chile,,,,,,,,,,,1084,CONADECUS Asociacion de Consumidores,1.5,152,Chile,,,,,,,,,,,,,,,,,,,,,724,Spain,1336.0,Finance,,,,,,,,,,,1336.0,Finance,,,,,,, at the end of the 36 months. The NGO also claimed that hundreds of clients with mortgages have thus been burdened with unjustified and undisclosed fees.<br />See (in Spanish),http://www.conadecus.cl/conadecus/?p=4009,,,,
2224,44729,2012-07-30,170,BNP Paribas,Parent,170,BNP Paribas,France,1.0,1,0,3311,Ethical investing/SRI,3812.0,Financial institutions & customer service,,,56,Belgium,,,,,,,,,,,56,Belgium,,,,,,,,,,,673,FairFin (previously Netwerk Vlaanderen),1.0,56,Belgium,,,,,,,,,,,,,,,,,,,,,250,France,1336.0,Finance,,,,,BNP Paribas SA,BNP Paribas ,BNP,FR0000131104,,,1336.0,Finance,,,,,,,"In Belgium, FairFin claimed that in 2011, only 0.5% of Belgian savings (or 1.035 billion euros) were invested in ethical financial products, down from 1.887 billion euros in 2010, and that the fall was due to the takeover of financial institution Ethias by Optima Financial Planners, which has so far not declared an intention to offer ethical investment products. FairFin said that Ethias customers had not been consulted on the matter or told that their savings no long met criteria for ethical investments following the takeover, and that Belgian savers now have only a few ethical products to choose from Triodos, VDK Spaarbank and BNP Paribas.<br />See (in Dutch)",http://www.fairfin.be/actueel/nieuws/2012/07/aanbod-ethische-spaarproducten-daalt-ondanks-vraag,,,,
2225,44729,2012-07-30,1031,Triodos Bank,Parent,1031,Triodos Bank,Netherlands,1.0,1,0,3311,Ethical investing/SRI,3812.0,Financial institutions & customer service,,,56,Belgium,,,,,,,,,,,56,Belgium,,,,,,,,,,,673,FairFin (previously Netwerk Vlaanderen),1.0,56,Belgium,,,,,,,,,,,,,,,,,,,,,528,Netherlands,1336.0,Finance,,,,,,,,,,,1336.0,Finance,,,,,,,"In Belgium, FairFin claimed that in 2011, only 0.5% of Belgian savings (or 1.035 billion euros) were invested in ethical financial products, down from 1.887 billion euros in 2010, and that the fall was due to the takeover of financial institution Ethias by Optima Financial Planners, which has so far not declared an intention to offer ethical investment products. FairFin said that Ethias customers had not been consulted on the matter or told that their savings no long met criteria for ethical investments following the takeover, and that Belgian savers now have only a few ethical products to choose from Triodos, VDK Spaarbank and BNP Paribas.<br />See (in Dutch)",http://www.fairfin.be/actueel/nieuws/2012/07/aanbod-ethische-spaarproducten-daalt-ondanks-vraag,,,,
2226,44729,2012-07-30,5249,Optima,Parent,5249,Optima,Belgium,-1.0,4,0,3311,Ethical investing/SRI,3812.0,Financial institutions & customer service,,,56,Belgium,,,,,,,,,,,56,Belgium,,,,,,,,,,,673,FairFin (previously Netwerk Vlaanderen),1.0,56,Belgium,,,,,,,,,,,,,,,,,,,,,56,Belgium,1336.0,Finance,,,,,,,,,,,1336.0,Finance,,,,,,,"In Belgium, FairFin claimed that in 2011, only 0.5% of Belgian savings (or 1.035 billion euros) were invested in ethical financial products, down from 1.887 billion euros in 2010, and that the fall was due to the takeover of financial institution Ethias by Optima Financial Planners, which has so far not declared an intention to offer ethical investment products. FairFin said that Ethias customers had not been consulted on the matter or told that their savings no long met criteria for ethical investments following the takeover, and that Belgian savers now have only a few ethical products to choose from Triodos, VDK Spaarbank and BNP Paribas.<br />See (in Dutch)",http://www.fairfin.be/actueel/nieuws/2012/07/aanbod-ethische-spaarproducten-daalt-ondanks-vraag,,,,
2227,44729,2012-07-30,5250,Ethias Bank,Subsidiary,3943,Ethias Verzekering,Belgium,2.0,4,0,3311,Ethical investing/SRI,3812.0,Financial institutions & customer service,,,56,Belgium,,,,,,,,,,,56,Belgium,,,,,,,,,,,673,FairFin (previously Netwerk Vlaanderen),1.0,56,Belgium,,,,,,,,,,,,,,,,,,,,,56,Belgium,1336.0,Finance,,,,,,,,,,,1336.0,Finance,,,,,,,"In Belgium, FairFin claimed that in 2011, only 0.5% of Belgian savings (or 1.035 billion euros) were invested in ethical financial products, down from 1.887 billion euros in 2010, and that the fall was due to the takeover of financial institution Ethias by Optima Financial Planners, which has so far not declared an intention to offer ethical investment products. FairFin said that Ethias customers had not been consulted on the matter or told that their savings no long met criteria for ethical investments following the takeover, and that Belgian savers now have only a few ethical products to choose from Triodos, VDK Spaarbank and BNP Paribas.<br />See (in Dutch)",http://www.fairfin.be/actueel/nieuws/2012/07/aanbod-ethische-spaarproducten-daalt-ondanks-vraag,,,,
2228,44729,2012-07-30,5251,VDK Spaarbank,Parent,5251,VDK Spaarbank,Belgium,1.0,1,0,3311,Ethical investing/SRI,3812.0,Financial institutions & customer service,,,56,Belgium,,,,,,,,,,,56,Belgium,,,,,,,,,,,673,FairFin (previously Netwerk Vlaanderen),1.0,56,Belgium,,,,,,,,,,,,,,,,,,,,,56,Belgium,1336.0,Finance,,,,,,,,,,,1336.0,Finance,,,,,,,"In Belgium, FairFin claimed that in 2011, only 0.5% of Belgian savings (or 1.035 billion euros) were invested in ethical financial products, down from 1.887 billion euros in 2010, and that the fall was due to the takeover of financial institution Ethias by Optima Financial Planners, which has so far not declared an intention to offer ethical investment products. FairFin said that Ethias customers had not been consulted on the matter or told that their savings no long met criteria for ethical investments following the takeover, and that Belgian savers now have only a few ethical products to choose from Triodos, VDK Spaarbank and BNP Paribas.<br />See (in Dutch)",http://www.fairfin.be/actueel/nieuws/2012/07/aanbod-ethische-spaarproducten-daalt-ondanks-vraag,,,,
2229,44723,2012-07-31,222,HSBC,Parent,222,HSBC,UK,0.0,2,0,3493,Credit card & other lending abuses,3762.0,Financial institutions & consumer protection,,,76,Brazil,,,,,,,,,,,76,Brazil,,,,,,,,,,,1861,Proteste Brazil / Associao Brasileira de Defesa do Consumidor,1.0,76,Brazil,,,,,,,,,,,,,,,,,,,,,826,UK,1336.0,Finance,,,,,HSBC Holdings PLC,HSBC   ,HSBC,GB0005405286,,,1336.0,Finance,,,,,,,"In Brazil, Proteste compared Brazilian credit card interest rates with six other countries in the region (Argentina, Chile, Colombia, Peru, Venezuela and Mexico), and found that the Brazilian rate was higher than all the others put together, even though general interest rates have been falling. Proteste claimed that while the average annual Brazilian interest rate of credit cards is 323.14%, in Peru it is 55%, in Chile 54.24%, and the lowest is Colombia with 29.23%. Protest also claimed that these excessively high interest rates are one of the causes of growing Brazilian indebtedness.<br /><em>SIGWATCH comment: Proteste calculated the rate using an average of cards from Itau, Bradesco, Santander, HSBC, Banco IBI, Banrisul, Caixa Economica Federal, Citibank, Losango, Panamericano, Banco do Brasil, Banco BMG and Finance BV.</em><br />See (in Portuguese)", http://www.proteste.org.br/servicos-bancarios-financeiros/paeiacute-s-eeacute-campeeatilde-o-de-juros-no-carteatilde-o-s584951.htm,,,,
